ds,yhat_lower_log,yhat_upper_log,yhat_log,yhat_main,yhat_lower_main,yhat_upper_main
30/12/2010,1.97650723,2.876686495,2.418588373,11.22999555,7.217489878,17.75534318
31/12/2010,1.941687139,2.852606139,2.418163777,11.22522835,6.970501263,17.33289497
01/01/2011,1.970307148,2.869882459,2.417721046,11.2202597,7.172879288,17.63494525
02/01/2011,1.987718043,2.857002412,2.41726324,11.21512417,7.298859058,17.40926284
03/01/2011,1.971216683,2.869472234,2.416793433,11.20985647,7.179406239,17.62771244
04/01/2011,1.912911021,2.837563714,2.416314978,11.20449434,6.772775822,17.0741174
05/01/2011,1.965962009,2.867992989,2.41579635,11.19868489,7.141779742,17.601656
06/01/2011,1.953183086,2.864299025,2.415119133,11.19110351,7.051096145,17.53675607
07/01/2011,1.976648985,2.86346718,2.414629345,11.18562358,7.218513068,17.52217428
08/01/2011,1.982551274,2.910047051,2.414143833,11.18019415,7.261244795,18.35766229
09/01/2011,1.96411394,2.881754588,2.413665369,11.17484611,7.128593426,17.84555732
10/01/2011,1.974453228,2.873611961,2.41319634,11.16960601,7.202680354,17.70083761
11/01/2011,1.975378681,2.861020571,2.412739037,11.16449928,7.209349182,17.47935677
12/01/2011,1.980339466,2.872412084,2.41226052,11.15915816,7.245202069,17.67961152
13/01/2011,1.956683695,2.83015051,2.411640646,11.15224302,7.075822527,16.94801148
14/01/2011,1.948561377,2.849879657,2.411223439,11.1475912,7.018583221,17.28570149
15/01/2011,1.965649711,2.870499845,2.410823535,11.14313412,7.139549725,17.64583618
16/01/2011,1.954571942,2.864718416,2.410441337,11.13887606,7.060895902,17.54411237
17/01/2011,1.955529427,2.850010007,2.410076769,11.13481592,7.067659845,17.28795483
18/01/2011,1.990344103,2.863575027,2.409729626,11.13095122,7.318051492,17.52406409
19/01/2011,1.985802692,2.856176343,2.409364505,11.12688782,7.284892564,17.39488753
20/01/2011,1.958930736,2.888327857,2.408858892,11.12126334,7.091740065,17.96324736
21/01/2011,1.981053965,2.840447681,2.408554594,11.11787967,7.250380607,17.12342965
22/01/2011,1.960998316,2.836356057,2.408264236,11.11465198,7.106417974,17.05351016
23/01/2011,1.949816827,2.846238269,2.407986466,11.11156509,7.027400235,17.22287201
24/01/2011,1.948394738,2.859208902,2.407719743,11.10860178,7.017413745,17.44771862
25/01/2011,1.939815854,2.885124646,2.407462723,11.10574701,6.957469665,17.90579935
26/01/2011,1.978726169,2.856180463,2.407179206,11.10259878,7.23352283,17.39495919
27/01/2011,1.976975931,2.823335145,2.406746235,11.09779273,7.220873512,16.83289731
28/01/2011,1.935274682,2.871151828,2.406505533,11.09512178,6.925946224,17.65734472
29/01/2011,1.981930899,2.82365567,2.406269981,11.09250862,7.2567415,16.83829354
30/01/2011,1.943981294,2.864666846,2.406038807,11.08994461,6.986511029,17.54320765
31/01/2011,1.969245244,2.816248021,2.405811348,11.08742239,7.165266418,16.71402222
01/02/2011,1.994385609,2.882479152,2.405587391,11.08493957,7.347687289,17.85849227
02/02/2011,1.929582207,2.854641484,2.405332087,11.08210989,6.886632453,17.36820931
03/02/2011,1.975769818,2.85973512,2.40492399,11.07758825,7.212169578,17.45690233
04/02/2011,1.967682588,2.861563286,2.404706446,11.07517864,7.154078316,17.48884564
05/02/2011,1.95400219,2.854319224,2.404494014,11.07282617,7.05687409,17.36261314
06/02/2011,1.944357342,2.854840859,2.404287601,11.07054082,6.989138783,17.37167245
07/02/2011,1.96238315,2.878715791,2.404088164,11.06833317,7.116266003,17.79141061
08/02/2011,1.95866061,2.821306442,2.403897007,11.06621759,7.089824664,16.79878298
09/02/2011,1.961456754,2.859681958,2.403680637,11.06382345,7.109676572,17.45597432
10/02/2011,1.964812828,2.834902032,2.403318772,11.05982057,7.133577258,17.02873195
11/02/2011,1.923950007,2.835472416,2.403155685,11.058017,6.847954582,17.03844763
12/02/2011,1.954854404,2.876138659,2.403006607,11.05636861,7.062890623,17.74561882
13/02/2011,1.96577115,2.854515703,2.402872834,11.05488967,7.140416803,17.36602487
14/02/2011,1.966023506,2.871564006,2.402755432,11.05359188,7.142218955,17.66462418
15/02/2011,1.958172199,2.873684726,2.402655522,11.05248757,7.086362758,17.70212565
16/02/2011,1.938410858,2.836475756,2.402539152,11.05120146,6.947701307,17.05555157
17/02/2011,1.954993017,2.849648667,2.402285319,11.04839666,7.063869695,17.28170915
18/02/2011,1.973571585,2.843942693,2.402237341,11.0478666,7.196332957,17.18338095
19/02/2011,1.962481306,2.876727449,2.402209291,11.04755671,7.116964543,17.75607034
20/02/2011,1.937454848,2.887195377,2.402201143,11.04746669,6.941062409,17.94291586
21/02/2011,1.940047935,2.842769931,2.402212515,11.04759232,6.959084549,17.16324075
22/02/2011,1.968740378,2.851452042,2.402243004,11.04792916,7.161649832,17.31290266
23/02/2011,1.937792938,2.848023086,2.402257106,11.04808495,6.943409509,17.25363914
24/02/2011,1.915004879,2.836006903,2.402132278,11.04670593,6.78697191,17.04755689
25/02/2011,1.930876068,2.824676639,2.40221036,11.04756851,6.895548569,16.8554937
26/02/2011,1.956802977,2.850505277,2.402304048,11.04860359,7.076666595,17.29651917
27/02/2011,1.948976336,2.865295314,2.402412081,11.04979727,7.021496251,17.55423645
28/02/2011,1.955134248,2.841660622,2.402533009,11.05113358,7.064867403,17.14421197
01/03/2011,1.933409018,2.833630597,2.402665558,11.05259849,6.913036785,17.00709477
02/03/2011,1.929043846,2.838694158,2.402773562,11.05379228,6.882925955,17.09342964
03/03/2011,1.966953562,2.850433227,2.402734044,11.05335546,7.148864711,17.29527299
04/03/2011,1.953696876,2.863044604,2.402888625,11.05506424,7.054719854,17.51477139
05/03/2011,1.921268866,2.861723138,2.403050005,11.05684845,6.829618846,17.49164149
06/03/2011,1.970591706,2.843710642,2.403217123,11.0586964,7.174920679,17.17939399
07/03/2011,1.974955014,2.847563254,2.403388912,11.06059633,7.206295468,17.24570719
08/03/2011,1.97395159,2.837864664,2.403564634,11.06254009,7.199068124,17.07925662
09/03/2011,1.952708905,2.858008376,2.403708779,11.06413481,7.047753438,17.42678474
10/03/2011,1.931834899,2.836498101,2.403699107,11.0640278,6.902163403,17.05593269
11/03/2011,1.960984859,2.863585507,2.403878028,11.06600756,7.106322349,17.52424773
12/03/2011,1.948180987,2.845125325,2.404059028,11.06801069,7.015913926,17.20371459
13/03/2011,1.948516334,2.876589952,2.404241806,11.07003387,7.018267085,17.75362912
14/03/2011,1.99971135,2.838491125,2.404425986,11.07207293,7.386923555,17.08995945
15/03/2011,1.948323512,2.840885832,2.404611416,11.07412622,7.016913946,17.13093395
16/03/2011,1.975954777,2.833622597,2.404763046,11.07580551,7.213503654,17.00695873
17/03/2011,1.988085837,2.839014274,2.404758943,11.07576007,7.301544035,17.0989024
18/03/2011,1.972681276,2.859108882,2.404941663,11.07778401,7.189928847,17.44597358
19/03/2011,1.954279154,2.867770426,2.405124666,11.07981147,7.058828863,17.59773896
20/03/2011,1.948251601,2.8561963,2.405307459,11.08183697,7.01640937,17.39523468
21/03/2011,1.960022966,2.864064247,2.405489315,11.08385245,7.099490109,17.53263931
22/03/2011,1.944758477,2.869614446,2.405669596,11.08585084,6.991942935,17.63021948
23/03/2011,1.960074756,2.860357234,2.405812657,11.0874369,7.099857805,17.46776591
24/03/2011,1.969422066,2.862678407,2.405795894,11.08725105,7.16653351,17.5083587
25/03/2011,1.956118883,2.85591035,2.405961159,11.08908353,7.071827145,17.39026122
26/03/2011,1.960559566,2.89268663,2.406121219,11.0908586,7.103300717,18.04171597
27/03/2011,1.933637684,2.815541951,2.406274951,11.09256374,6.91461774,16.70222512
28/03/2011,1.939378916,2.840526364,2.406421106,11.0941851,6.954430343,17.12477703
29/03/2011,1.944430689,2.871490467,2.406558692,11.09571161,6.989651433,17.66332519
30/03/2011,1.979522407,2.845795928,2.406651915,11.09674603,7.239284728,17.21525532
31/03/2011,1.995376508,2.844149452,2.406578283,11.09592898,7.354971711,17.18693414
01/04/2011,1.949631723,2.847736658,2.406680049,11.09705823,7.026099552,17.24869793
02/04/2011,1.971534707,2.867294726,2.406770714,11.09806439,7.181689824,17.58936972
03/04/2011,1.95378948,2.842608685,2.40685023,11.0989469,7.055373182,17.16047346
04/04/2011,1.958633643,2.87010097,2.406918791,11.09970789,7.089633474,17.6387991
05/04/2011,1.949609775,2.853326813,2.406977205,11.10035628,7.025945346,17.34539083
06/04/2011,1.960147666,2.871697347,2.406991831,11.10051863,7.100375469,17.66697976
07/04/2011,1.957796657,2.846333777,2.406842653,11.09886281,7.083702034,17.22451702
08/04/2011,1.94372747,2.890634255,2.406874697,11.09921846,6.984737912,18.00472556
09/04/2011,1.911114329,2.862672853,2.406904472,11.09954895,6.760618157,17.50826146
10/04/2011,1.931858489,2.856536112,2.406935127,11.09988921,6.902326226,17.4011468
11/04/2011,1.953127737,2.840842452,2.406970163,11.10027811,7.050705885,17.13019082
12/04/2011,1.940683545,2.825673523,2.407013727,11.1007617,6.963509218,16.87230504
13/04/2011,1.972779769,2.889473575,2.40703547,11.10100307,7.190637041,17.98383996
14/04/2011,1.973916328,2.818479665,2.406918528,11.09970496,7.198814269,16.75136361
15/04/2011,1.963079697,2.849991242,2.407010837,11.10072961,7.12122454,17.28763044
16/04/2011,1.959997493,2.847006898,2.407131497,11.10206911,7.099309264,17.23611511
17/04/2011,1.943785472,2.838621601,2.407285823,11.10378257,6.985143051,17.09218944
18/04/2011,1.970070133,2.844319335,2.40747898,11.10592755,7.171179406,17.18985415
19/04/2011,1.95387316,2.847356677,2.407716197,11.10856239,7.055963602,17.24214499
20/04/2011,1.972007937,2.85383751,2.407967554,11.11135495,7.185089218,17.35425133
21/04/2011,1.968211072,2.847978651,2.408115906,11.11300347,7.157860131,17.25287249
22/04/2011,1.951678388,2.828496865,2.40850816,11.11736344,7.040494354,16.92000865
23/04/2011,1.968757127,2.86000612,2.408961603,11.12240568,7.161769787,17.46163381
24/04/2011,1.942153883,2.875405367,2.409478952,11.12816133,6.973755456,17.73261087
25/04/2011,1.970324111,2.832201763,2.410061988,11.13465134,7.173000962,16.98281182
26/04/2011,1.925680752,2.860532451,2.4107118,11.14188912,6.859816912,17.47082682
27/04/2011,1.943952087,2.862233707,2.411393611,11.14948837,6.986306977,17.50057447
28/04/2011,1.955729853,2.845390133,2.411984765,11.15608138,7.069076531,17.20827087
29/04/2011,1.991265114,2.859896434,2.41282608,11.16547111,7.324794601,17.4597186
30/04/2011,1.97251855,2.842491801,2.413728268,11.17554901,7.18875896,17.1584678
01/05/2011,1.965984876,2.866676174,2.414687088,11.18626949,7.141943057,17.57849314
02/05/2011,1.977258992,2.825677787,2.415697098,11.19757344,7.222917753,16.87237699
03/05/2011,1.9743864,2.877671273,2.416752021,11.20939226,7.20219903,17.77283687
04/05/2011,1.979646068,2.876026601,2.417809702,11.22125448,7.240179997,17.7436304
05/05/2011,1.993144618,2.847620043,2.418740227,11.23170101,7.338574533,17.24668659
06/05/2011,1.947926924,2.826789541,2.419877408,11.24448075,7.014131668,16.89114535
07/05/2011,1.9951529,2.890119228,2.421025334,11.25739599,7.353327269,17.99545504
08/05/2011,1.982679797,2.879461659,2.422173638,11.27033033,7.262178093,17.80468561
09/05/2011,1.986255247,2.872317675,2.423311375,11.2831603,7.288190126,17.67794248
10/05/2011,2.012986984,2.877328742,2.424427477,11.29576049,7.485643481,17.76675016
11/05/2011,1.987238744,2.883098759,2.425475804,11.30760834,7.295361563,17.86956093
12/05/2011,1.963120101,2.887258443,2.42632333,11.3171959,7.121512273,17.94404748
13/05/2011,1.981910671,2.849054605,2.427301682,11.32827352,7.256594713,17.27144578
14/05/2011,1.973177241,2.875301057,2.428213723,11.33861008,7.19349569,17.73076128
15/05/2011,1.995676504,2.859353089,2.429048838,11.34808308,7.357178502,17.45023453
16/05/2011,1.96573642,2.875867558,2.429796797,11.35657415,7.140168817,17.74080863
17/05/2011,1.963207367,2.869909611,2.430448195,11.36397422,7.122133767,17.63542408
18/05/2011,1.978951845,2.856052844,2.430959453,11.36978562,7.235155447,17.39273942
19/05/2011,1.952122006,2.86265272,2.431200946,11.37253168,7.043618334,17.50790897
20/05/2011,1.967823819,2.869839934,2.431508462,11.37602946,7.155088763,17.63419534
21/05/2011,1.99370571,2.862044367,2.431689703,11.37809144,7.342693299,17.49726122
22/05/2011,1.969523308,2.899178465,2.431739461,11.37865761,7.167259098,18.1592208
23/05/2011,1.970334625,2.890388055,2.431653383,11.37767819,7.173076374,18.00029335
24/05/2011,1.995570007,2.904638449,2.431428289,11.37511744,7.356395027,18.25864104
25/05/2011,1.961080502,2.86588224,2.431027063,11.37055437,7.107002046,17.56454251
26/05/2011,1.985062744,2.870425686,2.430326667,11.36259326,7.279504115,17.64452763
27/05/2011,1.982860457,2.896175133,2.429669486,11.35512844,7.263490202,18.10476445
28/05/2011,1.976409527,2.876546229,2.428869727,11.3460507,7.216784743,17.75285289
29/05/2011,1.978314605,2.855984921,2.427928505,11.33537657,7.230546381,17.39155808
30/05/2011,1.992116215,2.903003658,2.426847518,11.32312979,7.3310314,18.22881636
31/05/2011,2.015957818,2.874007475,2.425629303,11.30934418,7.507915155,17.70783992
01/06/2011,1.964621756,2.856446906,2.424242066,11.29366632,7.132214359,17.39959459
02/06/2011,2.010283075,2.859314191,2.422567663,11.27477199,7.465430323,17.44955576
03/06/2011,1.938275437,2.869617024,2.420952924,11.25658087,6.94676051,17.63026494
04/06/2011,1.993227001,2.878469918,2.41921604,11.23704647,7.339179128,17.78703672
05/06/2011,1.969068452,2.884765199,2.417361667,11.2162281,7.16399977,17.89936431
06/06/2011,1.984081823,2.847941363,2.415394622,11.19418695,7.272366999,17.25222918
07/06/2011,1.96608962,2.860082469,2.413320176,11.17098929,7.142691168,17.46296704
08/06/2011,1.9521925,2.83409602,2.411108941,11.1463149,7.044114882,17.01501211
09/06/2011,1.96906501,2.875880366,2.408644905,11.11888379,7.163975109,17.74103585
10/06/2011,1.948673101,2.856073528,2.406276824,11.09258452,7.019367404,17.39309917
11/06/2011,1.957554405,2.8668701,2.403824678,11.06541721,7.081986198,17.58190239
12/06/2011,1.938115415,2.84022146,2.401294849,11.03745897,6.945648964,17.11955641
13/06/2011,1.995898397,2.832596658,2.398693884,11.00878823,7.358811192,16.98951957
14/06/2011,1.97694173,2.835581349,2.396028858,10.97948859,7.220626557,17.04030378
15/06/2011,1.958143605,2.859424812,2.393272313,10.94926481,7.086160135,17.45148616
16/06/2011,1.937058973,2.853652912,2.390310341,10.91688138,6.938315161,17.35104807
17/06/2011,1.930389816,2.857678289,2.387494016,10.88617914,6.892196409,17.42103334
18/06/2011,1.937634426,2.823047666,2.384645869,10.85521782,6.942308983,16.82805891
19/06/2011,1.926891708,2.820583,2.381775073,10.82409938,6.868128881,16.78663443
20/06/2011,1.96142525,2.801570195,2.378891193,10.79292895,7.109452598,16.47048835
21/06/2011,1.92086983,2.81677469,2.376004528,10.76181831,6.826894125,16.72282729
22/06/2011,1.924781731,2.779701703,2.373091001,10.73050909,6.853652561,16.11421341
23/06/2011,1.918813998,2.840843049,2.370040186,10.69782218,6.812873593,17.13020105
24/06/2011,1.938903536,2.830069318,2.367206664,10.66755257,6.95112513,16.9466355
25/06/2011,1.919825309,2.809158144,2.364416414,10.63782892,6.819767013,16.59594094
26/06/2011,1.937440347,2.802938748,2.361681893,10.60877929,6.940961762,16.49304453
27/06/2011,1.937877456,2.813835927,2.359015688,10.58053178,6.943996379,16.67375501
28/06/2011,1.913570047,2.788316144,2.356430739,10.55321696,6.777240731,16.25362797
29/06/2011,1.858892116,2.770701497,2.353905119,10.52659717,6.416623957,15.96983288
30/06/2011,1.915223572,2.813387011,2.351329946,10.49952424,6.788456333,16.66627158
01/07/2011,1.879439478,2.797180107,2.349060631,10.47572454,6.549832508,16.39833995
02/07/2011,1.90607779,2.815123905,2.346923168,10.45335697,6.726653644,16.69524428
03/07/2011,1.849977353,2.779016917,2.344929125,10.43253329,6.359675491,16.10318241
04/07/2011,1.892548391,2.799068766,2.343089219,10.41335606,6.636258934,16.42934008
05/07/2011,1.866307449,2.760698116,2.341413484,10.39592065,6.464382214,15.81087692
06/07/2011,1.92538332,2.769932387,2.339876011,10.37994948,6.857776888,15.95755504
07/07/2011,1.896085555,2.78470301,2.338362844,10.36425476,6.659774036,16.19500741
08/07/2011,1.863241131,2.791497679,2.337223233,10.35245028,6.444590721,16.30542181
09/07/2011,1.892746832,2.785121865,2.336275957,10.34264829,6.637575968,16.20179218
10/07/2011,1.879962409,2.784728215,2.335524367,10.33487778,6.553258515,16.19541561
11/07/2011,1.900484074,2.815261983,2.334970043,10.32915049,6.689131695,16.69754968
12/07/2011,1.876980925,2.767229739,2.334613058,10.3254638,6.533749177,15.91448562
13/07/2011,1.903213577,2.814275799,2.334416847,10.32343803,6.707414641,16.68109094
14/07/2011,1.876870547,2.787133729,2.334256243,10.32178018,6.533028032,16.23442081
15/07/2011,1.890976454,2.791382043,2.33446889,10.3239753,6.625835345,16.30353643
16/07/2011,1.857291893,2.766701869,2.334861732,10.3280318,6.406364137,15.90608704
17/07/2011,1.893350172,2.776240376,2.335426251,10.33386381,6.641581896,16.05853327
18/07/2011,1.88648968,2.764956982,2.336152302,10.34136945,6.596173314,15.87835692
19/07/2011,1.873193793,2.774100444,2.337028574,10.35043527,6.509051805,16.02420583
20/07/2011,1.914663649,2.767828263,2.338007642,10.36057401,6.784656388,15.92401366
21/07/2011,1.909135859,2.808883368,2.338954191,10.37038545,6.747255696,16.59138141
22/07/2011,1.891601458,2.758961496,2.340196596,10.38327767,6.629977815,15.78344326
23/07/2011,1.875743199,2.793867394,2.341533575,10.39716919,6.525667188,16.34410683
24/07/2011,1.881590803,2.779038745,2.342949561,10.41190186,6.563938492,16.1035339
25/07/2011,1.901541085,2.776419035,2.344428658,10.42731346,6.696205916,16.06140253
26/07/2011,1.874843914,2.772291395,2.345955196,10.44324331,6.519801393,15.99524347
27/07/2011,1.899832851,2.765142854,2.347478856,10.45916739,6.684776998,15.88130854
28/07/2011,1.899559621,2.780087876,2.34886293,10.47365368,6.682950763,16.12043749
29/07/2011,1.888038259,2.775137589,2.350435918,10.49014157,6.60639592,16.04083389
30/07/2011,1.910575322,2.787809664,2.351998163,10.50654255,6.756975116,16.24539792
31/07/2011,1.923782369,2.801201549,2.353537177,10.52272471,6.846806701,16.46441769
01/08/2011,1.910900996,2.780994635,2.355041527,10.53856648,6.759176046,16.13506147
02/08/2011,1.91586386,2.817525168,2.356501293,10.55396157,6.792804294,16.73538212
03/08/2011,1.896386963,2.793572299,2.35787307,10.56844918,6.661781642,16.33928448
04/08/2011,1.888802192,2.796516192,2.359028084,10.58066294,6.611444697,16.38745645
05/08/2011,1.924707284,2.832551601,2.36030363,10.59416767,6.853142349,16.98875409
06/08/2011,1.901377631,2.792353088,2.361509533,10.60695092,6.695111484,16.31937559
07/08/2011,1.966759456,2.841989541,2.362643292,10.61898346,7.147477207,17.14985194
08/08/2011,1.9164481,2.789645273,2.363703772,10.63025066,6.796774082,16.27524551
09/08/2011,1.923455175,2.822113177,2.364691473,10.64075535,6.844566838,16.81234062
10/08/2011,1.933510699,2.824362592,2.365573335,10.65014317,6.913739742,16.85020111
11/08/2011,1.935135808,2.851847822,2.366230681,10.6571463,6.924984459,17.31975611
12/08/2011,1.913314383,2.801250036,2.367010477,10.66545993,6.775508254,16.46521603
13/08/2011,1.929895033,2.804629026,2.367731629,10.67315413,6.888787108,16.52094593
14/08/2011,1.903787745,2.799884405,2.36839999,10.68029003,6.711266926,16.44274596
15/08/2011,1.917025522,2.824004896,2.369021926,10.68693456,6.80069982,16.84417493
16/08/2011,1.910833264,2.837291164,2.369604485,10.69316214,6.758718251,17.06946448
17/08/2011,1.90091135,2.818522919,2.370120122,10.69867735,6.691990409,16.75208819
18/08/2011,1.901414583,2.833737359,2.370454589,10.70225631,6.69535889,17.00891059
19/08/2011,1.952748278,2.839411731,2.370958163,10.70764704,7.048030933,17.10569983
20/08/2011,1.904874913,2.809892941,2.371451945,10.71293559,6.71856717,16.60814008
21/08/2011,1.921374203,2.820851373,2.371942876,10.7181962,6.830338296,16.79114012
22/08/2011,1.931221217,2.785364566,2.372437354,10.72349742,6.897928968,16.20572486
23/08/2011,1.9478323,2.855104979,2.372941456,10.72890451,7.013467993,17.37626126
24/08/2011,1.901710862,2.816569298,2.37342575,10.73410172,6.697342878,16.71939291
25/08/2011,1.976528162,2.829999693,2.373773278,10.73783277,7.217640957,16.94545563
26/08/2011,1.931869858,2.842964142,2.374330892,10.743822,6.902404701,17.16657437
27/08/2011,1.931589967,2.832341083,2.374915669,10.75010658,6.900473049,16.98517802
28/08/2011,1.912047867,2.82077916,2.375530056,10.75671334,6.766932395,16.78992761
29/08/2011,1.945802727,2.807054926,2.376175612,10.76365964,6.999248086,16.56107273
30/08/2011,1.930018906,2.852844806,2.376853354,10.7709571,6.889640493,17.33703224
31/08/2011,1.932874075,2.822218431,2.377528698,10.77823365,6.909339692,16.81411027
01/09/2011,1.928105937,2.824132346,2.378079553,10.78417253,6.876473428,16.84632186
02/09/2011,1.95110744,2.817444232,2.378847768,10.79246028,7.036475739,16.73402768
03/09/2011,1.939646358,2.834854741,2.379645649,10.80107481,6.956290502,17.02792666
04/09/2011,1.951839103,2.82799042,2.38047118,10.80999512,7.041625955,16.91144176
05/09/2011,1.920291356,2.800909321,2.381321839,10.81919465,6.822946086,16.45960704
06/09/2011,1.94607382,2.810138034,2.382194998,10.82864565,7.001145788,16.61221112
07/09/2011,1.947769133,2.846883397,2.383052905,10.83793961,7.013024987,17.23398657
08/09/2011,1.932878913,2.862907713,2.383770796,10.84572286,6.909373118,17.51237394
09/09/2011,1.913402868,2.825966436,2.384688355,10.85567902,6.77610781,16.87724789
10/09/2011,1.939162685,2.826873217,2.385616223,10.86575633,6.952926745,16.8925588
11/09/2011,1.916243756,2.805672714,2.386551194,10.87592025,6.795385343,16.53819765
12/09/2011,1.948683118,2.845215741,2.387490006,10.88613549,7.019437718,17.20527015
13/09/2011,1.943095034,2.879636914,2.388433162,10.89640765,6.980321903,17.80780624
14/09/2011,1.933180941,2.845587435,2.38933947,10.90628763,6.911460262,17.21166644
15/09/2011,1.9569793,2.844321281,2.390084497,10.91441614,7.077914486,17.18988761
16/09/2011,1.947112636,2.864633714,2.391008502,10.92450578,7.00842247,17.5426264
17/09/2011,1.969790113,2.862371084,2.391922885,10.93449953,7.169171617,17.50297881
18/09/2011,1.935399555,2.790171671,2.392825335,10.94437182,6.926811144,16.28381502
19/09/2011,1.943954065,2.841993882,2.39371356,10.9540972,6.986320797,17.14992639
20/09/2011,1.961714912,2.837934967,2.394585594,10.96365372,7.111512234,17.08045739
21/09/2011,1.948884708,2.859804048,2.395404692,10.9726377,7.02085291,17.45810565
22/09/2011,1.949773823,2.83236826,2.396047349,10.97969161,7.027098036,16.98563965
23/09/2011,1.92480083,2.831407283,2.396854681,10.98855944,6.853783463,16.96932468
24/09/2011,1.965488218,2.831672567,2.397638851,10.99717972,7.138396832,16.97382696
25/09/2011,1.965944257,2.851032658,2.398398213,11.00553373,7.141652964,17.30564343
26/09/2011,1.925190822,2.839779309,2.399131041,11.01360185,6.856456903,17.11198865
27/09/2011,1.970954559,2.86084633,2.399835852,11.02136709,7.17752459,17.4763114
28/09/2011,1.95878812,2.88313673,2.400476311,11.0284281,7.090728744,17.87023948
29/09/2011,1.94753401,2.844394389,2.400929289,11.03342486,7.011376262,17.19114437
30/09/2011,1.948030809,2.883555242,2.40153626,11.04012386,7.014860368,17.87771995
01/10/2011,1.945593827,2.85348781,2.402109775,11.04645735,6.997786093,17.34818362
02/10/2011,1.957655172,2.870507069,2.402648634,11.05241144,7.082699866,17.64596366
03/10/2011,1.957980494,2.88131051,2.403151658,11.05797246,7.085004396,17.83763427
04/10/2011,1.97809238,2.872181559,2.403618045,11.06313096,7.228939757,17.67553639
05/10/2011,1.956348903,2.840766347,2.404012312,11.06749365,7.073453993,17.12888717
06/10/2011,1.96522615,2.840143391,2.404212374,11.06970806,7.136526336,17.11821996
07/10/2011,1.956436404,2.848957905,2.404560972,11.07356761,7.074072957,17.26977571
08/10/2011,1.959848187,2.846200657,2.404872156,11.07701406,7.09824938,17.22222425
09/10/2011,1.971179693,2.854054423,2.405146462,11.08005297,7.179140678,17.3580161
10/10/2011,1.967742435,2.851378682,2.405384687,11.08269283,7.154506483,17.31163264
11/10/2011,1.992393707,2.849711735,2.405588226,11.08494882,7.333065981,17.28279909
12/10/2011,1.975364563,2.88456474,2.405723995,11.08645391,7.209247399,17.89577658
13/10/2011,1.941761109,2.812333349,2.405672478,11.08588278,6.971016888,16.64872021
14/10/2011,1.967876785,2.851280707,2.405779114,11.08706501,7.155467749,17.30993661
15/10/2011,1.960815494,2.839035106,2.405860733,11.08796996,7.105118886,17.0992586
16/10/2011,1.953233502,2.881943221,2.405920682,11.08863469,7.051451638,17.8489239
17/10/2011,2.000103078,2.843418202,2.405962528,11.08909871,7.389817787,17.17437079
18/10/2011,1.970903711,2.831678723,2.405990349,11.08940723,7.17715964,16.97393145
19/10/2011,1.974698317,2.859962101,2.405973581,11.08922128,7.204445864,17.46086517
20/10/2011,1.961848535,2.85092306,2.405795002,11.08724116,7.11246256,17.30374687
21/10/2011,1.954366273,2.854825888,2.405802063,11.08731945,7.059443849,17.37141236
22/10/2011,1.963208222,2.842590167,2.405813257,11.08744356,7.122139858,17.16015569
23/10/2011,1.95673297,2.864012,2.405833199,11.08766467,7.076171198,17.5317233
24/10/2011,1.934351047,2.854794107,2.405866287,11.08803154,6.919552136,17.3708603
25/10/2011,1.978154841,2.831569762,2.405916949,11.0885933,7.229391292,16.97208206
26/10/2011,1.967660153,2.884005436,2.405954473,11.08900939,7.153917814,17.8857702
27/10/2011,1.948425714,2.82558632,2.405860977,11.08797266,7.017631119,16.87083379
28/10/2011,1.976571205,2.858138557,2.405982731,11.08932275,7.21795163,17.42905354
29/10/2011,1.984299776,2.863028233,2.406136549,11.09102862,7.273952205,17.51448465
30/10/2011,1.977775945,2.871309732,2.40632488,11.0931176,7.226652627,17.6601331
31/10/2011,1.988906009,2.873095491,2.406549513,11.09560977,7.307535012,17.69169802
01/11/2011,1.92896155,2.843813689,2.406811867,11.09852112,6.882359544,17.18116437
02/11/2011,1.973159135,2.851430407,2.407077871,11.10147377,7.193365442,17.3125281
03/11/2011,1.992983803,2.847770322,2.40722601,11.10311845,7.337394469,17.24927859
04/11/2011,1.939543761,2.853339831,2.407598713,11.10725739,6.955576842,17.34561664
05/11/2011,1.933380358,2.838019762,2.408008818,11.11181346,6.912838657,17.08190578
06/11/2011,1.937586637,2.876949759,2.408454752,11.1167697,6.941977225,17.76001814
07/11/2011,1.957377444,2.853373626,2.408934309,11.1221021,7.080733078,17.34620284
08/11/2011,1.987060539,2.838527288,2.409445026,11.12778381,7.29406161,17.09057749
09/11/2011,1.961876884,2.856831423,2.409949143,11.13339492,7.112664189,17.40628631
10/11/2011,1.969945942,2.866852896,2.410321712,11.13754365,7.170288863,17.58159992
11/11/2011,1.953303359,2.841658344,2.410902056,11.14400913,7.051944247,17.14417291
12/11/2011,1.964990919,2.889051761,2.411500294,11.1506779,7.134847801,17.97625573
13/11/2011,1.969711893,2.845125114,2.412112562,11.15750719,7.168610861,17.20371096
14/11/2011,1.958709151,2.860454535,2.41273483,11.16445232,7.09016882,17.46946562
15/11/2011,1.969640687,2.863134442,2.413363301,11.17147105,7.168100434,17.51634494
16/11/2011,1.976772268,2.876410526,2.413959376,11.17813207,7.219403038,17.75044394
17/11/2011,1.957845012,2.848197671,2.414397772,11.1830336,7.084044571,17.25665163
18/11/2011,1.971672718,2.86609956,2.41501796,11.18997133,7.182681047,17.56836006
