,ds,yhat_lower,yhat_upper,yhat
2316,8/3/22,128172371.8,129209983.4,128706592
2317,8/4/22,128196170.8,129293959.6,128764111.1
2318,8/5/22,128254023,129383042.5,128829974.9
2319,8/6/22,128313774.2,129393581,128886374.2
2320,8/7/22,128407294.5,129474683.3,128942163.4
2321,8/8/22,128419565.5,129553470.1,128997836.8
2322,8/9/22,128525552.1,129595863.6,129053061.1
2323,8/10/22,128564416.6,129621145.5,129107876.9
2324,8/11/22,128631089.9,129719195.5,129163331.5
2325,8/12/22,128729596.2,129725947.6,129227157
2326,8/13/22,128746330.9,129827619.3,129281649.2
2327,8/14/22,128774492.8,129869752,129335763
2328,8/15/22,128856105.4,129944063.6,129390085.4
2329,8/16/22,128954554,129966546.9,129444365.5
2330,8/17/22,128927278.8,129986439.5,129498713.2
2331,8/18/22,129021444.2,130102248.7,129554230.8
2332,8/19/22,129093275.1,130132838.4,129618688.8
2333,8/20/22,129178055.6,130209607.8,129674403.8
2334,8/21/22,129201810.2,130250208.1,129730333.7
2335,8/22/22,129231424.6,130316046.8,129787050
2336,8/23/22,129306511.9,130380329.9,129844269
2337,8/24/22,129361582.4,130437592.3,129902051.4
2338,8/25/22,129430988.3,130489631.5,129961435.1
2339,8/26/22,129532503.7,130538598.8,130030112.9
2340,8/27/22,129550553.5,130618330.1,130090313.8
2341,8/28/22,129622982.1,130699489.4,130150899.9
2342,8/29/22,129662871.4,130734497.3,130212342.5
2343,8/30/22,129766910.5,130826062.6,130274255.8
2344,8/31/22,129807285.7,130891212.7,130336600.4
2345,9/1/22,129886118.5,130917210.5,130400318.9
2346,9/2/22,129928156.6,131037256.7,130473017.2
2347,9/3/22,129983030.3,131044674.4,130536848.1
2348,9/4/22,130043086.5,131147754.7,130600611.3
2349,9/5/22,130105919.4,131169325,130664731
2350,9/6/22,130190365.7,131240891.2,130728792.4
2351,9/7/22,130246897.4,131329644.2,130792745.2
2352,9/8/22,130288576.9,131380129.1,130857540.5
2353,9/9/22,130380114.5,131454008.6,130930811.8
2354,9/10/22,130462678.1,131545028.5,130994758.3
2355,9/11/22,130514232.3,131593182.4,131058243.1
2356,9/12/22,130601215.5,131630920.2,131121769.9
2357,9/13/22,130621645.5,131732607,131185016.2
2358,9/14/22,130730102,131787770.2,131248034.5
2359,9/15/22,130778492,131834736.1,131311886.3
2360,9/16/22,130862127.4,131933562.7,131384319.1
2361,9/17/22,130908674,131967620.5,131447646.3
2362,9/18/22,130985159.1,132031344.7,131510841.7
2363,9/19/22,131043484.6,132108841.6,131574512
2364,9/20/22,131106723.3,132173428.6,131638427.2
2365,9/21/22,131187168.3,132271827.3,131702717.8
2366,9/22/22,131249170.4,132310085,131768506
2367,9/23/22,131312085.1,132391118.4,131843580.4
2368,9/24/22,131371963.9,132433125.1,131910273.4
2369,9/25/22,131421088.2,132517132.9,131977554.9
2370,9/26/22,131491063.6,132571965.7,132046003.9
2371,9/27/22,131590830.3,132680875.9,132115338.5
2372,9/28/22,131661195.2,132720439.3,132185614.8
2373,9/29/22,131749586.7,132809625.1,132257858.5
2374,9/30/22,131798514.1,132847719.3,132339742.4
2375,10/1/22,131899818.7,132955531.7,132413466.5
2376,10/2/22,131930574.2,132989174.5,132487855.1
2377,10/3/22,132016869.7,133112505,132563332.2
2378,10/4/22,132098577.4,133131181.2,132639456.2
2379,10/5/22,132205173.4,133228041.5,132716122.6
2380,10/6/22,132242215.4,133286729.9,132794201.5
2381,10/7/22,132388312.2,133436975.4,132881218.7
2382,10/8/22,132420223.6,133516811.7,132959241.6
2383,10/9/22,132484687.7,133593656.1,133036980
2384,10/10/22,132563015.7,133634805.2,133114765.8
2385,10/11/22,132654181.4,133728086.7,133192091.4
2386,10/12/22,132744177.7,133790270.1,133268815.2
2387,10/13/22,132802764.6,133856097.1,133345801.6
2388,10/14/22,132897311.3,133940765.9,133430603.4
2389,10/15/22,132965355.5,134042667.7,133505348.4
2390,10/16/22,133045128.4,134118326.2,133578839.8
2391,10/17/22,133117229,134181418.8,133651535.1
2392,10/18/22,133159232.8,134286444.4,133723081.8
2393,10/19/22,133236356.4,134306240.1,133793521
2394,10/20/22,133290074.6,134404407.9,133863922.3
2395,10/21/22,133411415.1,134453457.3,133942063.4
2396,10/22/22,133425877.4,134536977.7,134010309.9
2397,10/23/22,133539622.6,134584104.8,134077711.4
2398,10/24/22,133598353,134697525.5,134144974.2
2399,10/25/22,133674663.3,134738980.6,134211990.5
2400,10/26/22,133742321.5,134844461.8,134279035.9
2401,10/27/22,133823134.2,134897261.2,134347398.5
2402,10/28/22,133880183,134929229,134425052.2
2403,10/29/22,133963232.8,135047362.8,134494531.4
2404,10/30/22,134013500.7,135099180.8,134565022.3
2405,10/31/22,134106017.8,135169726.8,134637330.8
2406,11/1/22,134185029,135201563.8,134711408.9
2407,11/2/22,134276067.5,135306132.3,134787549.7
2408,11/3/22,134360005.3,135398702.7,134867014.8
2409,11/4/22,134371198.6,135488929.6,134957707.2
2410,11/5/22,134541468,135613432.4,135042046.9
2411,11/6/22,134565149.9,135619405.2,135129063.4
2412,11/7/22,134686028.2,135745669,135219366.8
2413,11/8/22,134775609.6,135869376.6,135312677.8
2414,11/9/22,134861570,135914445.8,135409027.2
2415,11/10/22,135010572.2,136019076.6,135509388.7
2416,11/11/22,135083824.2,136152442.2,135621357.7
2417,11/12/22,135178670.5,136230545.6,135727034.1
2418,11/13/22,135299342.1,136333851.3,135835121.2
2419,11/14/22,135436629.9,136486799.8,135945903.9
2420,11/15/22,135483002.7,136557032.1,136058786.3
2421,11/16/22,135625790.8,136707614.1,136173497.9
2422,11/17/22,135753247.6,136845571.1,136290733
2423,11/18/22,135906679,136946208.6,136417836.4
2424,11/19/22,136001462.5,137036633.7,136536690.6
2425,11/20/22,136127692.2,137195167.6,136655820.4
2426,11/21/22,136232548.8,137302173,136775374.7
2427,11/22/22,136334707.7,137421870.7,136894666.9
2428,11/23/22,136485640.1,137520666.1,137013382.8
2429,11/24/22,136611808.8,137684944.6,137132221.3
2430,11/25/22,136740429.5,137767111.2,137258578.8
2431,11/26/22,136854907.2,137907554.8,137374435.7
2432,11/27/22,136920108.7,138024517.9,137488457.7
2433,11/28/22,137062045.5,138165996.2,137600974.7
2434,11/29/22,137157771.4,138267243.7,137711516.1
2435,11/30/22,137281464.9,138333013.7,137820014
2436,12/1/22,137305761.7,138451982.4,137927437.1
2437,12/2/22,137480977.1,138581623.5,138041469.6
2438,12/3/22,137596650.3,138724488.3,138144390.4
2439,12/4/22,137687516.7,138801246.2,138245167.4
2440,12/5/22,137743412.3,138870216.4,138344429.7
2441,12/6/22,137851290.1,139012442.6,138441995.8
2442,12/7/22,137926684,139083161.3,138538070.3
2443,12/8/22,138072402.6,139232960.5,138633872.6
2444,12/9/22,138127336.8,139297645.4,138737309.4
2445,12/10/22,138234336.4,139438748.8,138830850
2446,12/11/22,138326474.4,139483386.6,138923616.9
2447,12/12/22,138417777.7,139632039.6,139016354.8
2448,12/13/22,138499752.8,139690179.5,139108957.8
2449,12/14/22,138588748.6,139786450.4,139201664.8
2450,12/15/22,138661437.8,139914866.6,139295688.7
2451,12/16/22,138803456.9,139985767.9,139398890.3
2452,12/17/22,138849539.9,140090491.2,139493655.9
2453,12/18/22,138926778.5,140186707.9,139588991.2
2454,12/19/22,139042294.7,140294288.4,139685493.9
2455,12/20/22,139124430.9,140358958.4,139782885.9
2456,12/21/22,139201623.3,140525928.4,139881213.9
2457,12/22/22,139304236.1,140612382,139981483.7
2458,12/23/22,139450899.5,140759559.2,140091340.8
2459,12/24/22,139539802.4,140845168,140192953
2460,12/25/22,139642361.1,140922100,140295110.5
2461,12/26/22,139629862.4,141056790.3,140398204.3
2462,12/27/22,139742915.3,141163865.4,140501763.5
2463,12/28/22,139877167.8,141338618.9,140605660.3
2464,12/29/22,139982789.6,141379638.3,140710749.2
2465,12/30/22,140076908.4,141517177.8,140824550.1
2466,12/31/22,140205116.5,141654438.1,140929134.1
2467,1/1/23,140237468.2,141760138,141033225.4
2468,1/2/23,140430064.4,141839608.1,141137180.3
2469,1/3/23,140503804.9,141936821.3,141240524.4
2470,1/4/23,140526928.3,142047511.4,141343157.6
2471,1/5/23,140585362.2,142168756.1,141445990.3
2472,1/6/23,140723604.2,142268436.9,141556625.2
2473,1/7/23,140837829.7,142455211,141657239.5
2474,1/8/23,140925794.9,142529283.9,141756683.1
2475,1/9/23,140893642.6,142613090.8,141855453.5
2476,1/10/23,141092755.4,142710983,141953228.7
2477,1/11/23,141199566.1,142837599.1,142050066.8
2478,1/12/23,141249560.5,142890334.8,142147038.7
2479,1/13/23,141323263.5,143046128.1,142251903.8
2480,1/14/23,141424607.8,143158636,142346988.5
2481,1/15/23,141442242.8,143253026,142441279.8
2482,1/16/23,141581256,143399237.6,142535397
2483,1/17/23,141603320.9,143479449.4,142629120.5
2484,1/18/23,141606903.4,143579041.7,142722589.8
2485,1/19/23,141784118.1,143713120,142816933
2486,1/20/23,141799864.7,143806961,142919942.3
2487,1/21/23,142033534.3,143930871.9,143013951.6
2488,1/22/23,141978580.4,144020558.5,143107930.4
2489,1/23/23,142082408.3,144187751.8,143202456.3
2490,1/24/23,142026946.1,144320497.3,143297245.6
2491,1/25/23,142242728.3,144358739.4,143392353.1
2492,1/26/23,142345634,144532496.3,143488805.6
2493,1/27/23,142354495.8,144588033.5,143594279.2
2494,1/28/23,142326069.4,144808453.4,143690981.5
2495,1/29/23,142494933.9,144833253.1,143787748.8
2496,1/30/23,142573043.2,145069027.9,143885023
2497,1/31/23,142623145.8,145138440.3,143982386.1
2498,2/1/23,142778901.1,145259178.3,144079763.8
2499,2/2/23,142750706.5,145326145.3,144178062.6
2500,2/3/23,142784532.3,145559899,144284850.8
2501,2/4/23,142792469.7,145636795,144382243.6
2502,2/5/23,142878640,145763533,144479002.6
2503,2/6/23,143030225.1,145895657.1,144575514.7
2504,2/7/23,142997432.6,146040950.4,144671328.2
2505,2/8/23,143070296.6,146159261.7,144766356.8
2506,2/9/23,143079546,146253828.8,144861516.9
2507,2/10/23,143103139.3,146431334.8,144964408.4
2508,2/11/23,143297676.1,146524008.4,145057197.9
2509,2/12/23,143294672.9,146698082.7,145148717.3
2510,2/13/23,143239903.7,146820965.7,145239439.9
2511,2/14/23,143446295.1,146881865.9,145329014.4
2512,2/15/23,143496036.7,147081642.7,145417465.4
2513,2/16/23,143393083.7,147161974.3,145505827.8
2514,2/17/23,143544220.2,147203809.1,145601824.1
2515,2/18/23,143494756.2,147282118,145687744
2516,2/19/23,143504440.6,147540544.7,145772540
2517,2/20/23,143674486.6,147610361.7,145856799.8
2518,2/21/23,143829378,147747724.3,145940277.3
2519,2/22/23,143713709.6,147916052,146023090.5
2520,2/23/23,143791095.4,147905599.4,146106353.7
2521,2/24/23,143952675.7,148144054.2,146197852.3
2522,2/25/23,143754945.2,148131694.7,146279922
2523,2/26/23,143889880.8,148358730.1,146361542.3
2524,2/27/23,143874921.5,148374977.4,146443309.5
2525,2/28/23,144103882.9,148599847.9,146524967.4
2526,3/1/23,144099344.5,148636247.1,146606606.4
2527,3/2/23,144142733.6,148687239,146689296.1
2528,3/3/23,144078789,148914678.1,146780762.8
2529,3/4/23,144134819.2,149020132.3,146863269.6
2530,3/5/23,144138661.3,149233683.3,146945713.2
2531,3/6/23,144283794.8,149368924.4,147028599.2
2532,3/7/23,144175689.8,149321737.4,147111575.5
2533,3/8/23,144176436.4,149477959,147194634.2
2534,3/9/23,144336383.2,149657160,147278747.3
2535,3/10/23,144241458.6,149815732.6,147371546.6
2536,3/11/23,144262643.1,149921766.2,147455206.9
2537,3/12/23,144453167.6,150076196.9,147538544.9
2538,3/13/23,144280855.9,150059016.6,147621996
2539,3/14/23,144577985.4,150294895.1,147705150.4
2540,3/15/23,144414303.6,150220434.5,147787955.6
2541,3/16/23,144620831.7,150577386.5,147871353.1
2542,3/17/23,144689423.3,150625914.5,147962958.7
2543,3/18/23,144553524.1,150625280.6,148044945.7
2544,3/19/23,144612836.8,150892447.8,148126143.1
2545,3/20/23,144698372.2,150985880.1,148207012.2
2546,3/21/23,144761154.1,151144185.5,148287180.2
2547,3/22/23,144813790.1,151260636,148366642.4
2548,3/23/23,144952172.4,151178586.3,148446396.2
2549,3/24/23,144964252.8,151540475.2,148534119.5
2550,3/25/23,144887423.9,151765496.6,148612051.8
2551,3/26/23,144874323.5,151628205.8,148689090.1
2552,3/27/23,144973895,151828307.1,148765763.2
2553,3/28/23,145046575.1,151954258.3,148841763.1
2554,3/29/23,145138773.3,152161442.5,148917144.8
2555,3/30/23,145027645.7,152261858.6,148992959.1
2556,3/31/23,145286265.9,152547968.4,149076929
2557,4/1/23,145368562.5,152593264.5,149151329.6
2558,4/2/23,145404010.6,152643193.7,149225083
2559,4/3/23,145460961.1,152608252,149298731.7
2560,4/4/23,145432612.1,152865785.2,149371970.6
2561,4/5/23,145229797,152866010.3,149444846.4
2562,4/6/23,145416805.9,153083351,149518390.5
2563,4/7/23,145416607.8,153196889.1,149600297.4
2564,4/8/23,145412336.7,153336670.2,149672804.4
2565,4/9/23,145449970.8,153246433.1,149744789.1
2566,4/10/23,145569147.7,153464794.8,149816743.8
2567,4/11/23,145515931.5,153568004.6,149888309.3
2568,4/12/23,145637024.3,153925586,149959476.3
2569,4/13/23,145650667.3,153966045.8,150031220.4
2570,4/14/23,145595255.5,154143981.4,150111181.9
2571,4/15/23,145556312,154200629.5,150181547.8
2572,4/16/23,145516597.4,154174615.5,150251150.6
2573,4/17/23,145520213.6,154475611.9,150320444.6
2574,4/18/23,145579972.1,154683926.8,150389040.1
2575,4/19/23,145644407.9,154549930.2,150456906.6
2576,4/20/23,145525734.5,154802814.8,150525008.3
2577,4/21/23,145631647.7,155109426,150600983.5
2578,4/22/23,145879960.6,155050275.5,150667027.8
2579,4/23/23,145741607.4,155290776.7,150731991.3
2580,4/24/23,145894903.4,155171321.5,150796355.2
2581,4/25/23,145832489.6,155462179.1,150859764.9
2582,4/26/23,145865344,155513234.4,150922232
2583,4/27/23,145669703.3,155545298.3,150984768.2
2584,4/28/23,145675294.9,155453365.5,151055063.7
2585,4/29/23,145838221,155776341.6,151115368.3
2586,4/30/23,145956704.9,155885801.7,151174587.6
2587,5/1/23,145732482.6,156018390.7,151233257.2
2588,5/2/23,145658187.9,156007359.8,151291074.6
2589,5/3/23,145667848.8,156344877.9,151348099.6
2590,5/4/23,145819229,156579177,151405387.1
2591,5/5/23,145724895.4,156617435.9,151470664.1
2592,5/6/23,145675836.1,156549625.4,151526210.1
2593,5/7/23,145757321.1,156846098.8,151580952.3
2594,5/8/23,145801979.1,156786844.5,151635439.7
2595,5/9/23,145799036.9,156813245.4,151689375.3
2596,5/10/23,145665168.2,157136867.1,151742815.7
2597,5/11/23,145726614.1,157156519.8,151796805.3
2598,5/12/23,145891008,157219449.7,151859053.7
2599,5/13/23,145722049.7,157327648.6,151911816.5
2600,5/14/23,145748304.5,157624408.9,151963992.6
2601,5/15/23,145770173.2,157771747.2,152016099
2602,5/16/23,146016789.7,157858015.4,152067804.2
2603,5/17/23,145770770.7,157843187.9,152119129.7
2604,5/18/23,145851935.1,157960983.5,152171085.2
2605,5/19/23,145718550.2,157945714.8,152231347.4
2606,5/20/23,145668607.3,158315367.2,152282142.5
2607,5/21/23,145888146.3,158566365.7,152332344
2608,5/22/23,145647488,158426438.2,152382448.8
2609,5/23/23,145701135.7,158544450,152432111.2
2610,5/24/23,145514981.4,158433241.4,152481345.2
2611,5/25/23,145749712.4,158911882.3,152531159
2612,5/26/23,145617584.9,159097111.4,152589234.9
2613,5/27/23,145733248.8,158977455.8,152637811.1
2614,5/28/23,145386318.2,158969774.9,152685778.3
2615,5/29/23,145434203.3,159259013.5,152733656
2616,5/30/23,145482473.2,159161816.4,152781124.8
2617,5/31/23,145618644.1,159468682.2,152828227.9
2618,6/1/23,145526452,159395328.2,152876004.3
2619,6/2/23,145186935,159679434.2,152932167.3
2620,6/3/23,145396204.3,159681635.8,152978984.6
2621,6/4/23,145253434.2,159769961.7,153025374.1
2622,6/5/23,145305149.8,159703795.8,153071878.6
2623,6/6/23,145611337.6,159986316.7,153118197
2624,6/7/23,145566047.1,160225914.2,153164384.4
2625,6/8/23,145625744.8,160327056.7,153211485.5
2626,6/9/23,145385092.3,160376175.5,153267211.4
2627,6/10/23,145426943.5,160632036.1,153313820.1
2628,6/11/23,145209992.1,160565494.5,153360212.2
2629,6/12/23,145217114.1,160588138.5,153406905.5
2630,6/13/23,145408705.3,160889256.6,153453567.4
2631,6/14/23,145374757.3,161044914.9,153500215.5
2632,6/15/23,145634360.8,161052325.1,153547851.7
2633,6/16/23,145413291.1,160925255.2,153604141
2634,6/17/23,145194889.9,161173854.8,153651293
2635,6/18/23,145218621.8,161751481.7,153698159.9
2636,6/19/23,144945538.1,161626164.6,153745211.7
2637,6/20/23,145099470.9,161772469.3,153792071.2
2638,6/21/23,145229389.2,161866012.6,153838716
2639,6/22/23,145121591.1,162032718.2,153886114.3
2640,6/23/23,145230051.7,161904931.3,153941905.3
2641,6/24/23,144994221.9,162219174.1,153988281.5
2642,6/25/23,144851719.4,162214408.5,154034088
2643,6/26/23,144819506.8,162327585.1,154079798.6
2644,6/27/23,144756379.7,162491365.4,154125051
2645,6/28/23,144770157.2,162651656,154169848.9
2646,6/29/23,144854758.9,162784172.8,154215197.6
2647,6/30/23,144645962.2,162910686.7,154268783.4
2648,7/1/23,144982747.1,163052948.3,154312855.5
2649,7/2/23,144648978,163131972.9,154356323.3
2650,7/3/23,144732388.5,163270582.8,154399731.9
2651,7/4/23,144638352.5,163358616.9,154442794.1
2652,7/5/23,144696739.7,163359811.4,154485591.4
2653,7/6/23,144527335.5,163633512.2,154529207.1
2654,7/7/23,144331123.8,163585154,154581403.5
2655,7/8/23,144339463.7,163661957.2,154624501.3
2656,7/9/23,144586992.8,163924645.6,154667475.1
2657,7/10/23,144462829.7,164056047.7,154710925.9
2658,7/11/23,144360213.9,164058045.2,154754612.3
2659,7/12/23,144555627.3,164333714.7,154798649.1
2660,7/13/23,144286116.8,164246420.9,154844139.2
2661,7/14/23,144195968.1,164539103.9,154898849.9
2662,7/15/23,144226927.3,164387657.9,154945091.7
2663,7/16/23,144079481.4,164736552.6,154991813.6
2664,7/17/23,144193930.3,165076449.7,155039575.8
2665,7/18/23,144266404.7,164615941.5,155088081.8
2666,7/19/23,144230695,165137724,155137377.9
2667,7/20/23,144267598.5,165187039.7,155188486.7
2668,7/21/23,144452349.6,165208807,155249085.6
2669,7/22/23,143976819.6,165437799.7,155301387.2
2670,7/23/23,144144563.4,165319912.4,155354237.6
2671,7/24/23,144124931.9,165628743.3,155408091.7
2672,7/25/23,143992195.7,165735393.6,155462547.7
2673,7/26/23,144046207,165957230.6,155517549.8
2674,7/27/23,143849536.1,166227888.3,155574024.6
2675,7/28/23,144010639.6,166314580.1,155639561.2
2676,7/29/23,144092675.9,166309563.1,155696295.8
2677,7/30/23,143903873.4,166478341.6,155753010.4
2678,7/31/23,143867248.5,166613868.2,155810111
2679,8/1/23,143889565.1,166820241.2,155867163
2680,8/2/23,143886629,166921253.6,155924095.4
2681,8/3/23,143853813.4,167018685,155981836.9
2682,8/4/23,143975101.4,167583422.3,156047996.9
2683,8/5/23,143744199.7,167464038.1,156104748.6
2684,8/6/23,143655324.6,167617807.8,156160927.7
2685,8/7/23,143819763.9,167797352,156217008.4
2686,8/8/23,143617318.7,168100498.2,156272637.3
2687,8/9/23,143872210.7,168051316.1,156327834.8
2688,8/10/23,143579693.2,168071405.5,156383629.4
2689,8/11/23,143435237.6,168262754.8,156447735.1
2690,8/12/23,143813746.7,168433286.5,156502432
2691,8/13/23,143598162.3,168389022.8,156556661.6
2692,8/14/23,143560138.7,168706917.7,156611000
2693,8/15/23,143739141.5,168650487.3,156665188.6
2694,8/16/23,143726419,168782201.7,156719333.1
2695,8/17/23,143608059.2,168857007.5,156774534.8
2696,8/18/23,143647661.1,168773651.6,156838566.5
2697,8/19/23,143529352.2,169295703.2,156893750.8
2698,8/20/23,143618188.5,169427697.3,156949054.7
2699,8/21/23,143501939.6,169409701.6,157005061.5
2700,8/22/23,143500550,169377274.2,157061502
2701,8/23/23,143452608.7,169458722.6,157118453.2
2702,8/24/23,143434512.5,169791124.1,157176971.2
2703,8/25/23,143534401.7,169876630.4,157244767.8
2704,8/26/23,143475255.9,169805126.3,157304091.5
2705,8/27/23,143365663.8,170457357.5,157363823.4
2706,8/28/23,143588045,170430322.9,157424453.2
2707,8/29/23,143487471.9,170195240.3,157485611.9
2708,8/30/23,143728400.2,170392995.8,157547275
2709,8/31/23,143404873.4,170762179.9,157610397.3
2710,9/1/23,143529904.2,170628554.1,157682594.2
2711,9/2/23,143341178.2,170762368.7,157746024.5
2712,9/3/23,143453916.6,170891957.6,157809490.5
2713,9/4/23,143402114.6,170957198.2,157873415.6
2714,9/5/23,143464658.7,170996960.4,157937379.9
2715,9/6/23,143407104.1,171498661.9,158001325.1
2716,9/7/23,143448030.7,171345218.2,158066190.5
2717,9/8/23,143385549.2,171610300.6,158139595.2
2718,9/9/23,143332838.1,171804334.4,158203720.9
2719,9/10/23,143771572.6,171909990.4,158267411.5
2720,9/11/23,143483220.1,172112570.7,158331149.8
2721,9/12/23,143516405.2,171901913.5,158394591.7
2722,9/13/23,143305677.4,172011260.3,158457768
2723,9/14/23,143324355.1,172110039.7,158521718.7
2724,9/15/23,143235444.7,172579953.7,158594171.5
2725,9/16/23,143401101.2,172435728.4,158657421.7
2726,9/17/23,143390444.4,172773738,158720427.7
2727,9/18/23,143519058.1,173032216.5,158783784
2728,9/19/23,143418034.1,173086595.1,158847252.1
2729,9/20/23,143151512,173476392.7,158910957.9
2730,9/21/23,143598562.5,173304070.1,158976023.7
2731,9/22/23,143621292.1,173473140.1,159050242.2
2732,9/23/23,143138125.7,173453209.4,159115955
2733,9/24/23,143274970.1,173648767.3,159182145.2
2734,9/25/23,143272631.1,173741852.3,159249409.3
2735,9/26/23,143128154.7,174100613.9,159317486.8
2736,9/27/23,143139389.8,174070694.8,159386458.1
2737,9/28/23,143359883.1,174219242.2,159457376.1
2738,9/29/23,143154725.1,174618721.9,159537942.9
2739,9/30/23,143017260.9,174950793.2,159610388.4
2740,10/1/23,143065771,174765706.1,159683567.5
2741,10/2/23,143171712.6,175051905.6,159757933.9
2742,10/3/23,143122123.8,174989414,159833074.2
2743,10/4/23,142905293.5,175152261.9,159908909.6
2744,10/5/23,142840265.3,175423741.6,159986332.5
2745,10/6/23,143111448.9,175511749.1,160072887.3
2746,10/7/23,143049244.3,175816822,160150654.8
2747,10/8/23,143172256.8,175868187.6,160228352.8
2748,10/9/23,143049229.2,176105767.7,160306315.9
2749,10/10/23,143182816.9,175981668.8,160384032.3
2750,10/11/23,142743916.5,176335659.2,160461350.7
2751,10/12/23,143015401.4,176741375.5,160539118.9
2752,10/13/23,143241681.2,176426089.6,160624867.4
2753,10/14/23,142872736.6,177063510.6,160700695.9
2754,10/15/23,143010171.4,177082853.5,160775374.1
2755,10/16/23,143204365.9,177069206.5,160849321.9
2756,10/17/23,143102766.4,177813837,160922145.2
2757,10/18/23,142871830.3,177449962.6,160993840.8
2758,10/19/23,143022452.4,177584678.2,161065432.3
2759,10/20/23,143210418.3,177816881.2,161144650.6
2760,10/21/23,142871483.6,177810250.6,161213815.3
2761,10/22/23,143166566.7,178196498.6,161281931.6
2762,10/23/23,142994711.9,178296000.9,161349664.1
2763,10/24/23,143156336.6,178405549.9,161416867.4
2764,10/25/23,143009662.9,178338231,161483784.5
2765,10/26/23,143059533.1,178637465,161551676.8
2766,10/27/23,143169855.6,178442229.8,161628498.2
2767,10/28/23,142870170,178607443.9,161696770.7
2768,10/29/23,143022923.6,179089995.3,161765675.7
2769,10/30/23,142838773,179231592.4,161836022.5
2770,10/31/23,143030733.8,179195214.4,161907775.1
2771,11/1/23,142929506.5,179240966.2,161981246.7
2772,11/2/23,142897365.4,179611934.3,162057726.8
2773,11/3/23,143021831.2,179750718.5,162145153.8
2774,11/4/23,142890483.4,179710463.8,162225990
2775,11/5/23,143014246.4,179973006.9,162309313.1
2776,11/6/23,143234242.1,179798884.5,162395786.1
2777,11/7/23,143299582.5,180261497.1,162485186.7
2778,11/8/23,143241909.9,180339039.9,162577605.2
2779,11/9/23,143061139.9,180530829.8,162674076.1
2780,11/10/23,143238367.9,180996278.7,162782255.7
2781,11/11/23,143338040.7,181227460.6,162884303.1
2782,11/12/23,143169613.6,181100106.6,162988978.3
